seriesCandidate,code,canonicalCode,displayCode,sourceMeaningEn,normalizedMeaningDraftRu,categoryCandidate,sourceManualId,sourceManualTitle,sourceDocument,sourcePath,sourceSection,sourcePage,sourceContext,confidence,alreadyInAnyGreeRuntime,existingRuntimePath,overlapSeries,actionRecommendation,reason
GMV9 Flex,Ab,AB,Ab,Emergency stop of operation,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ab.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/ab.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ab.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Ad,AD,Ad,Limit operation,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ad.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/ad.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ad.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,An,AN,An,Child lock status,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/an.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/an.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Ay,AY,Ay,Shielding status,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/ay.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ay.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,n0,N0,n0,SE operation setting of system,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/n0.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/n0.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/n0.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,n1,N1,n1,Defrosting cycle K1 setting,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/n1.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/n1.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/n1.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,n3,N3,n3,Compulsory defrosting,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/n3.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/n3.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,n4,N4,n4,Limit setting for max. capacity/output capacity,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/n4.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/n4.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/n4.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,n5,N5,n5,Compulsory excursion of engineering code of IDU,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/n5.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/n5.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,n6,N6,n6,Inquiry of malfunction,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/n6.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/n6.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/n6.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,n7,N7,n7,Inquiry of parameters,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/n7.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/n7.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/n7.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,n8,N8,n8,Inquiry of project code of IDU,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/n8.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/n8.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/n8.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,n9,N9,n9,Check quantity of IDU on line,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/n9.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/n9.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,nA,NA,nA,Heat pump unit,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/na.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/na.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/na.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,nH,NH,nH,Heating only unit,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/nh.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/nh.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/nh.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,nC,NC,nC,Cooling only unit,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/nc.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/nc.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/nc.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,nE,NE,nE,Negative code,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ne.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/ne.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ne.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,nF,NF,nF,Fan model,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/nf.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/nf.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/nf.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,nJ,NJ,nJ,High temperature prevention when heating,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/nj.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/nj.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,nU,NU,nU,Eliminate the long-distance shielding command of IDU,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/nu.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/nu.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,nb,NB,nb,Bar code inquiry,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/nb.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/nb.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,nn,NN,nn,Length modification of connection pipe of ODU,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/nn.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/nn.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,qA,QA,qA,Heat recovery status,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/qa.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/qa.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,qH,QH,qH,Mainly heating,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/qh.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/qh.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,qC,QC,qC,Mainly cooling,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/qc.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/qc.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,qP,QP,qP,Export region setting for PV VRF units,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/qp.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/qp.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,qU,QU,qU,Grid voltage configuration,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/qu.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/qu.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
